source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,57,single_type,Vascular bundle in the laves of dicots are surrounded by *,b,Epidermis,Bundle sheath cells,Pericycle,Both (,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,58,single_type,Intercalary meristem is a derivative of *,c,Lateral meristem,Promeristem,Primary meristem,Secondary meristem,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,60,single_type,"A nail is driven into the trunk of a 30 years old tree at a point 1 m above the soil level. The tree grows in height at the rate of 0.5m a years. After three years, nail will be *",,1 m above the soil,1.5 m above the soil,2 m above the soil,2.5 m above the soil,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,61,single_type,Intrafascicular cambium is present in between the *,c,Primary xylem and secondary xylem,Secondary phloem and primary xylem,Primary xylem and secondary phloem,Primary xylem and secondary phloem,"In monocot stem, vascular bundles are conjoint, collateral and closed. *53* #### **(a)** Sorghum (family-Poaceae) is a monocot plant. The leaves of monocot do not contain palisade parenchyma, because the mesophyll of monocot leaf is not differentiated into palisade and spongy parenchyma, all being thin-walled, chlorophyllous and irregularly compactly arranged with fewer intercellular spaces. *54* #### **(d)** Schmidt (1924) proposed tunica-corpus theory, which states the presence of two distinct zones in angiospermic shoot apices. The peripheral zone is called tunica and the inner core of cells called corpus surrounded by tunica. *55* ### **(b)** Sapwood is also known as alburnum. It is the outerward or peripheral wood of the plant, consisting of living cells and is light in colour and weight. Alburnum represents the functional part of secondary xylem (wood), where tracheids and vessels are not plugged by tyloses and secondary metabolites are not deposited in tracheary elements. *56* #### **(a)** The root apical meristem occupies the tip of root, while shoot apical meristem occupies region of stem apex *57* #### **(b)** Vascular system includes vascular bundles, which can be seen in the veins and the midrib. The size of the vascular bundles are dependent on the size of the veins. The veins vary in thickness in the reticulate venation of the dicot leaves. The vascular bundles are surrounded by a layer of thick walled bundle sheath cells *58* #### **(c)** The meristem, which lies between the regions of permanent tissues is called intercalary meristem. Intercalary maristem is a primary meristem. *59* #### **(a)** Lenticels. At certain regions, the phellogen cuts off closely arranged parenchymatous cells on the outer side instead of cork cells. These parenchymatous cells soon rupture the epidermis, forming a lens-shaped openings called lenticels. Lenticels permit the exchange of gases between the outer atmosphere and the internal tissue of the stem. These occur in most woody trees *60* #### **(a)** After three years, the nail will be one metre above the soil because plants show only apical growth. Only tip of tree will grow, lower part of tree will remain constant. In dicot stems, the cells of cambium present between primary xylem and primary phloem are intrafascicular cambium. The cells of medullary cells, adjoining these intrafascicular cambium becomes meristematic and form the interfascicular cambium. Thus, a continuous ring of cambium is formed *62* ## **(d)** In dicotyledonous roots, initiation of lateral roots and vascular cambium during the secondary growth take place in pericycle cells. *63* ## **(b)** Root stem transition occurs in hypocotyl region of axis. *64* #### **(b)** Monocots have atactostele, in which vascular bundles are arranged into more than one ring and they are usually found at the centre of stem. *65* #### **(a)** The leaves of dicot plants are anatomically differentiated into epidermis, mesophyll tissue and vascular bundles. Mesophyll tissue is divided into upper palisade tissue, consisting of closely arranged cells with numerous chloroplasts and lower spongy tissue, which consists of loosely arranged cells separated by large air spaces. The cells of spongy tissue have fewer chloroplasts, hence most of the photosynthesis occur in palisade tissue. *66* ## **(a)** All tissues except epidermis and vascular bundles constitute the ground tissue or fundamental tissue. It consists of simple tissues such as parenchyma, collenchyma and sclerencyma. Ground tissue includes cortex, pericycle, medullary rays. In leaves the ground tissue consists of mesophyll. *67* #### **(a)** In monocotyledons, the vascular bundles have no cambium present in them. Hence, they don't form secondary tissue and referred to as closed vascular bundles. Generally, monocotyledons have the closed vascular bundles *68* ## **(a)** Sieve tubes are elongated tubular conducting channels of phloem. Each sieve tube is formed of several cells called sieve tube members, sieve tube cells or sieve elements. Sieve tube members are placed end to end. The end walls are generally bulged out. They may be transverse or oblique. They have many small pores or sieve pits. Each sieve pore is lined by a layer of callose. Due to the presence of sieve pits. The end walls are commonly called sieve plates *69*",,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,62,single_type,"In dicotyledonous roots, the initiation of lateral roots takes place in *",d,Endodermal cells,Cortical cells,Epidermal cells,Pericycle cells,Exarch It is the condition of vascular bundles in which the protoxylem (earlier formed xylem) lies toward the outside and metaxylem (later formed xylem) lies toward inward Endarch It is the condition of vascular bundles in which the protoxylem (earlier formed xylem) lies toward the inner side and metaxylem (later formed xylem) lies outside *70*,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,63,single_type,are continuous throughout the change occurs in *,b,Epicotyl region,Hypocotyl region,Upper part of root,Lower part of stem,"All except IV. Epidermal cells are elongated compactly arranged and form continuous layer called epidermis. Stomata are present in epidermis of leaves and regulate process of transpiration and gaseous exchange. The epidermal hairs, i.e., root hairs, unicellular elongations and trichomes, multicellular elongation of epidermis on root and shoot helps in absorbing water and preventing water loss, respectively. All of these. The outside of the epidermis is often covered with waxy thick layer called cuticle, which prevents the loss of water. Cuticle is absent in roots. In grasses (monocotyledons), the guard cells are dumb-bell shaped and in dicotyledonous (bean, castor, pea), the guard cells are bean or kidney-shaped *71* #### **(a)** In dicot root, the vascular cambium is completely secondary in origin. It originates from the tissue located just below the phloem bundles, i.e., portion of pericycle tissue *72* ### **(c)** In the formation, the heart wood and sap wood,. it is not necessarily that the wood formed in previous years is darker than newer wood *73* #### **(d)** Under extremely dry conditions, the cuticle is reinforce by a layer of wax. This wax checks the excessive loss of water from the epidermal layer The epidermis of aerial parts usually bears a number or minute pores called stomata. Each stomata performs the gaseous exchange in plants Ground tissue system of leaves is called mesophyll. Mesophyll is made up of two types of photosynthetic cells, palisade and spongy *74* ## **(c)** Vessel is a long cylindrical tube-like structure made up of many cells called vessel members, each with lignified walls and a large central cavity. The vessel cells are also devoid of protoplasm. Vessel members are interconnected through perforations in their common walls. The presence of vessels is a characteristic feature of angiosperms *75* ## **(a)** The anatomy of the monocot root is similar to the dicot root in many respects. It has epidermis, cortex, endodermis, pericycle, vascular bundles and pith. As compared to the dicot root, which have fewer xylem bundles, there are usually more than six (polyarch) xylem bundles in the monocot root. Pith is large and well-developed. Monocotyledonous roots do not undergo any secondary growth *76* #### **(b)** Vessels are long, tubular having lignified cell wall and are components of xylem tissue. The cross wall (end wall) at both the ends of vessels, dissolves and form a pipe-like channel. They functions in ascent of sap in angiosperms. Conduction of food materials occurs through the sieve tubes, which are cellulosic, thinwalled and are component of phloem tissues. *77*",,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,64,single_type,The stele found in monocot is *,,Haplostele,Atactostele,Dictyostele,Actinostele,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,65,single_type,Largest number of chloroplast is found in *,a,Palisade tissue,Spongy tissue,Transfusion tissue,Bundle sheath cells,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,66,single_type,Ground tissue includes *,a,All tissues except epidermis and vascular bundles,Epidermis and cortex,All tissues internal to endodermis,All tissues external to endodermis Cambium is present in between,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,67,single_type,The roots of angiosperms show exarch xylem and their stems have endarch bundles. These *,a,Phloem and xylem,Permanent mature cells,Collenchyma and sclerenchyma,Collenchyma and parenchyma,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,68,single_type,All the following statements regarding sieve tube elements are true except *,,Their end walls have perforated sieve plates which become impregnated with lignin at maturity,They possess peripheral cytoplasm as well as a large vacuole,"Distinct proteinaceous inclusions, the P-proteins are seen evenly distributed throughout the lumen","Long, slender, tube-like structures arranged in longitudinal series",,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,69,single_type,'Exarch' is the condition of vascular bundles in which *,a,Protoxylem lies toward the outside and metaxylem lies inward,Metaxylem lies toward the outside and protoxylem lies inward,Metaxylem lies toward the lateral side and protoxylem lies inward,Protoxylem lies toward the lateral side and metaxylem lies inward,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,70,single_type,"Select the correct statements I. Epidermal call have small amount of cytoplasm and a large vacuole II. Waxy layer cuticle is absent in roots III. Root hairs are unicellular, while stem hairs/trichomes are multicellular IV. Trichomes are branched/unbranched, soft/stiff and secretory or transpiration preventive V. Guard cells are dum-bell-shaped in dicots and bean-shaped in monocots (e.g., grass) *",d,All except I and II,"All except III

**Options:",All except II and IV,All except IV,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,71,single_type,"In dicot root, the vascular cambium are

**Options:**
-",a,Completely secondary in origin,Completely primary in origin,Secondary as well as primary in origin,Does not exist,,,,,,,,,,,
ANATOMY_OF_FLOWERING_PLANTS-1.json,265,Time,ANATOMY OF FLOWERING PLANTS-1,421,72,single_type,"I. Annual rigs are formed as a result of seasonal environmental conditions II. Tracheids/vessels elements are larger during periods when water is abundant III. Tracheids/vessels elements have thicker wall during periods of water deprivation IV. Wood formed in the previous years is darker than newer wood Select the combination of correct statements from the options given below

**Options:**
-",,I and II,II and IV,"I, II and III","II, III and IV",,,,,,,,,,,
