source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,70,single_type,"An aldehyde on treatment with Zn/HCl yields:

**Options:**
-",a,1 alcohol ͦ,2 alcohol ͦ,3 alcohol ͦ,None of these,"| | C<br>H3CHO<br>Reduction<br>C<br>H3C<br>→ | H2OH | gp. | |----|------------------------------------------------------------------------------------------------------------------------------------|------------------|------------------------------------------------------------------------------------------------------------| | 71 | (c) | 80 | (c) | | | C<br>H3CHOHC<br>H3<br>K2C<br>r2O7 | C<br>H3COC<br>H3 | Glycerol is dehydrated<br>→<br>on heating with KHSO4<br>oxidation<br>C<br>H3COOH | | | ¿<br>2-propanol<br>acetone<br>acetic acid | | 73 | (d)<br>Phenol reacts with<br>PCl<br>to form<br>5<br>chlorobenzene.<br>Halogenation of<br>phenol does not take<br>place with H<br>X | 81 | (c)<br>1° alkyl halides on<br>treatment with an<br>alkoxide ion tend to | | 74 | (d)<br>Alcohol has polar H<br>which makes<br>intermolecular H<br>bonding possible. | | undergo substitution<br>to form ethers. So<br>sodium tert butoxide<br>and ethyl bromide<br>reagent is used | | | Ether is non-polar<br>hence no H-bonding.<br>Lack of H-bonding in<br>ether makes it more<br>volatile than alcohol. | 82 | (b)<br>A mixture of<br>H2O2+FeSO4<br>is called<br>Fenton's reagent used<br>as oxidant. | | 76 | (c)<br>In the given sequence<br>of reaction, the alcohol<br>is tertiary. | 83 | (d)<br>A simple ether is one<br>which possesses same<br>alkyl groups on O<br>atom, .<br>e<br>.,<br>ROR. | | 84 | (a)<br>C<br>H3OC2<br>H5+HI⟶C<br>H3<br>I<br>+C2<br>C<br>H3<br>I<br>AgN<br>O3⟶AgI+C<br>H3<br>N<br>+ | | 85 | (a)<br>C2<br>H5OH<br>+N<br>H3<br>A<br>l<br>2O3<br>C2<br>H5<br>N<br>→ | | 77 | (c)<br>It is better to call<br>nitroglycerine as<br>glycerol trinitrate an<br>inorganic ester of<br>HN<br>O3<br>and glycerol. | 86 | (c)<br>Presence of two or<br>more OHgp. on a<br>carbon atom makes it<br>unstable and<br>compound loses H2O | | 78 | (d)<br>Br is replaced by OH | | molecule. | | 87 | (d) | A mixture of conc. HCl+ anhy Zn *C l* <sup>2</sup> is called Lucas reagent. In Lucas test tertiary alcohols immediately give turbidity while secondary alcohols give turbidity after 5 min. Primary alcohols give no reaction with Lucas reagent at room temperature. *C H*3*OH* /*C H*<sup>3</sup> *C H* <sup>2</sup>*OH Conc* No reaction Primary alcohol and hence, no white cloudiness on turbidity at room temperature. (*C H*<sup>3</sup> )2*CHOH Conc . HCI* +*anhy ZnC →* Secondary alcohol White cloudiness or turbidity appears within about 5 min. (*C H*<sup>3</sup> )3*COH Conc . HCl* +*anhy ZnC* *→* White cloudiness Tertiary alcohol Or turbidity appears immediately.",,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,71,single_type,"In the reaction, A K2Cr2O7

**Options:**
-",c,1-propanol,2-butanol,2-propanol,Ethanol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,72,numerical,"When glycerol is treated with excess of HI, it produces:",a,,,,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,73,numerical,The product obtained by the reaction of *HBr* with phenol is *a)* *b)* *c)* *d)* There is no reaction,d,,,,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,74,single_type,An ether is more volatile than an alcohol having the same molecular formula. This is due to *,d,Dipolar character of ethers,Alcohols having resonance structures,Intermolecular hydrogen bonding in ethers,Intermolecular hydrogen bonding in alcohols,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,75,single_type,Glycol condenses with ketones to give: *,b,Cyclic acetals,Cyclic ketals,Acetaldehyde,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,76,single_type,"In the following reaction sequence R−OH P+I 2

**Options:**
-",c,Primary alcohol,Secondary alcohol,Tertiary alcohol,Phenol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,77,single_type,"The explosive nitroglycerine is:

**Options:**
-",c,A soap,A salt,An ester,A complex compound,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,78,single_type,"The compound C H3C H2C H2Br is converted into C H3C H2C H2OH by:

**Options:**
-",d,Dehydration,Hydrogenation,Elimination,Substitution,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,79,single_type,"Consider the following reaction, The product Z is:

**Options:**
-",a,C H3C H2OH,,C H3C H2—O—CH2—C H3,C H3—C H2—O—SO3 H,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,80,single_type,"Glycerol reacts with potassium bisulphate to produce

**Options:**
-",c,Allyl iodide,Allyl sulphate,Acryl aldehyde,Glycerol trisulphate,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,81,single_type,"To prepare an ether by Williamson's synthesis, the reactants needed are

**Options:**
-",c,Ethyl alcohol and tert butyl alcohol,Sodium ethoxide and tert butyl bromide,Sodium tertiary butoxide and ethyl bromide,Sodium ethoxide and sodium tert butoxide,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,82,single_type,"Fenton's reagent is:

**Options:**
-",b,H2O+FeSO4,H2O2+FeSO4,H2O2+ZnSO4,NaOH +FeSO4,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,83,single_type,"Which of the following is simple ether?

**Options:**
-",d,C6 H5OC H3,C H3OC2 H5,,MeOMe,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,84,single_type,"The number of methoxy groups in a compound can be determined by treating it with:

**Options:**
-",a,HI and AgN O3,Sodium carbonate,Sodium hydroxide,Acetic acid,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,85,single_type,"When C2 H5OH is mixed with ammonia and passed over heated alumina, the compound formed is:

**Options:**
-",a,C2 H5 N H2,C2 H4,C2 H5OC2 H5,C H3OC H3,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,86,single_type,"If there be a compound of the formula C H3C (OH )3 would be obtained form it without treatment with any reagent?

**Options:**
-",c,Methanol,Ethanol,Acetic acid,Formaldehyde,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,87,single_type,"In Lucas test an alcohol reacts immediately and gives insoluble chloride. The alcohol is

**Options:**
-",d,C H3OH,C H3C H2OH,(C H3 )2CHOH,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,88,single_type,"(C H3 )3CONa on reaction with C H3 Br will give:

**Options:**
-",d,(C H3 )3COC (C H3 )3,C H3OC H3,C H3C H2OC H2C H3,(C H3 )3COC H3,To have tertiary alkylalkyl ether one needs sod. Tertiary alkoxide and alkyl halide.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,89,single_type,"Which one has highest boiling point?

**Options:**
-",c,Ethane,Butane,Butan-1-ol,Pentane,Due to H-bonding.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,90,single_type,"Glyoxal is:

**Options:**
-",c,C H2OH—CHO,C H2=OH,CHO—CHO,C H2=CHCHO,Glyoxal is a trivial name for ethane-1-2 dial. > Ethyl alcohol is mixed with methyl alcohol to denaturate it in order to prevent its use for drinking purposes.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,91,single_type,"Methylated spirit is:

**Options:**
-",b,Methanol containing some pyridine,Ethanol containing some methanol,Pure methanol,,"P a g e **| 172** | 99 | (d) | |-----|----------| | | 100 | (c)<br>∆ | | 101 | (a) | | Due to intermolecular | |-------------------------------------| | hydrogen bonding, | | alcohols are less | | volatile than ether | | In the presence of | | H<br>S<br>O<br>conc.<br>4, two<br>2 | | molecules of phenol | | condense with phthalic | | anhydride to form | | | phenolphthalein The mixture shows positive deviations from Raoult's law *; i . e*., *∆ Hmix* > 0 *, ∆ V mix* > 0 . Benzyl phenyl ether is an unsymmetrical ether so halide ion of HI attached to the simple alkyl group and reaction takes place by following mechanism. Protonation of ether $$C_6H_5CH_2OC_6H_5 + HI \longrightarrow C_6$$ Benzyl phenyl ether Nucleophilic attack $$I^-$$ + $C_6H_5CH_2$ $O^-$ nucleophile",,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,92,single_type,Dehydrogenation of 2-butanol gives: *,b,2-butene,Butanone,Butyraldehyde,1-butene,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,93,single_type,The density of glycerol is higher than propanol due to *,b,Van der Waals' attraction,Hydrogen bonding,Ionic bonding,More number of covalent bonds,The density of glycerol is higher than propanol due to extensive intermolecular hydrogen bonding. Glycerol contains three *– OH* groups while propanol contains only one ∎ *– OH* group.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,94,single_type,"Ethyl acetate is treated with double the molar quantity of *C*<sup>2</sup> *H*<sup>5</sup> *MgBr* and the reaction mixture is hydrolysed with water. The product is: *

**Options:**
-",c,C*<sup>2</sup> *H*5*OH,(*C*<sup>2</sup> *H*<sup>5</sup> )2*CHOH,,CH*3*COOC*<sup>2</sup> *H*<sup>5</sup>,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,95,single_type,The correct order of decreasing acidity of nitrophenols will be *,d,<sup>m</sup>-nitrophenol > p-nitrophenol > o-nitrophenol,,<sup>o</sup>-nitrophenol > m-nitrophenol > p-nitrophenol p-nitrophenol > m-nitrophenol > o-nitrophenol,,"Due to –I and –R influence, *N O* <sup>2</sup> in ortho-position should have raised the acidity to the maximum extent. But it is due to intramolecular Hbonding, orthonitrophenol is less acidic than paranitrophenol.",,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,96,single_type,"The reaction of C H3OC2 H5 with HI gives:

**Options:**
-",c,C H3,C2 H5OH only,C H3,C2 H5,*C H* 3 *O C* 2 *H* 5 +*HI ⟶ C H* ; O-atom goes with higher alkyl gp.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,97,single_type,"Glycerol has:

**Options:**
-",d,3 primary alcoholic groups,3 secondary alcoholic groups,1 primary alcoholic group and 2 secondary alcoholic groups,2 primary alcoholic groups and 1 secondary alcoholic group,Glycerol is *C H*2*OHCHOHC H* <sup>2</sup>*OH*,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,98,single_type,"An ether is more volatile than an alcohol having the same molecule formula. This is due to

**Options:**
-",a,Intermolecular hydrogen bonding in alcohols,Dipolar character of ethers,Alcohols having resonance structures,Intermolecular hydrogen bonding in ether,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,99,single_type,"When phenol is heated with phthalic anhydride and H2 SO4, it produces

**Options:**
-",d,and (,Methyl orange,,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,100,single_type,"When ethyl alcohol is dissolved in water, it is accompanied with: *",c,Absorption of heat and contraction in volume,Evolution of heat and contraction in volume,Absorption of heat and increase in volume,Evolution of heat and increase in volume,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,101,single_type,The products obtained when benzyl phenyl ether is heated with HI in the mole ratio 1:1 are Phenol Benzyl alcohol Benzyl iodide Iodobenzene *,a,1 and 3 only,3 and 4 only,1 and 4 only,2 and 4 only,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,102,single_type,Which of the following is an example of elimination reaction? *,b,Chlorination of *C H*<sup>4</sup>,Dehydration of *C*<sup>2</sup> *H*5*OH,Nitration of benzene,Hydroxylation of *C*<sup>2</sup> *H*<sup>4</sup>,It is classified as elimination reaction.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,103,single_type,"Glycerol on oxidation with con

**Options:**
-",d,and (,Tartronic acid,HN O*3 mainly yields:,Both (,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,104,single_type,During fermentation little *H*<sup>2</sup> *SO*4 is added: *,c,To get acidic medium,To hydrolyse the glucose solution,To prevent the growth of undesirable bacteria,Which acts as dehydrating agent,The acid *H* 2 *S O* <sup>4</sup> is added to adjust *pH* in between 4 to 4.5 which is favourable for the growth of yeast and unfavourable for the growth of undesired bacteria.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,105,numerical,The principal organic product in the reaction is: $$CH_3$$ + one equivalent of HI $\xrightarrow{\triangle}$ Produc *a)* *b)* $$CH_2$$,a,,,,,$$CH_3$$ $HL$ cleavage of cyclic ether where nucleophile attacks the more substituted carbon.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,106,single_type,"**Options:**
-",c,Sulphonal,Mercaptan,Thioethers,Thioesters,$$CH_3$$ $HL$ cleavage of cyclic ether where nucleophile attacks the more substituted carbon. *R*— *S* — *R* or *R* — *S R '* are thioethers.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,107,single_type,"Acrolein is obtained when glycerol is dehydrated with:

**Options:**
-",d,KHSO4,P2O5,Conc. H2 SO4,All of these,All are dehydrating,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,108,single_type,"In the following reaction, X and Y respectively are C2 H5OH KMnO4

**Options:**
-",c,"C H3OH ,C2 H5OH","C H3CHO ,C H3OH","C H3C O2 H ,C2 H5OH",C2 H4,"$$C_2H_5OH + [O]KMnO_4/H_4$$ ethanol (X) (esterification) ethyl This is acid catalysed agents. | 100 | $Y = C_2 H_5 O H$ | 115 | solid $CaCl_2.4CH_3OH$ (addition compound). (a) $R-XHOHR-OH$ ; It is substitution. | |-----|--------------------------------------------------------------------------------------------------------------------------------------------------|-----|--------------------------------------------------------------------------------------------------------------------------| | 109 | In case of 3° alcohols (tertiary alcohols) turbidity appears immediately at room temperature. | 116 | (d) Lucas test is used to distinguish primary, secondary and tertiary alcohols. | | 110 | $C_2H_5OH$ (Ethanol) is a very weak acid, hence it does not react with | 118 | (c) Mol. wt. of thioethers are more than ether. | | 111 | naOH. However, it reacts with metallic sodium. | 120 | (c) Methanol possesses maximum toxicity order; Ethanol has minimum. | | 111 | (a) Methyl alcohol ( $CH_3OH$ ) is prepared by passing $H_2$ in water gas in presence of catalyst. $CO+H_2+H_2Cr_2O_3-ZnO$ | 123 | (c) Williamson's synthesis is used for the preparation of ethers. $RCl+NaOR^{'Williamson's}R-C$ | | | Water gas | | ether | | 112 | methyl alcohol (a) The -OH group of | 124 | <b>(b)</b><br>Starch Diastase Maltose M → | | | alcohol or the -COOH group of a carboxylic acid is replaced by -Cl using phosphorus pentachloride $(i.e.,PCl_5)$ $ROH+PCl_5 \rightarrow RCl+POC$ | 125 | (a) Destructive distillation of wood gives Pyroligneous acid from which $CH_3OH$ is obtained by fractional distillation. | | | alcohol $RCOOH + PCl_5 \rightarrow RCOCl$ acid | 126 | (c) $-COOH LiAl H_4 - C H_2$ | | 113 | (c) Methanol cannot dried with anhydrous $CaCl_2$ because it forms a | 127 | (b) Reimer-Tiemann Reaction In this reaction phenol reacts with chloroform and | alkali to form salicyladehyde. $$\begin{array}{c} OH \\ \hline aq. NaOH, \\ phenol \\ 60°C \end{array}$$ OH $$H_2O$$ $H_2O$ $H_3O$ $CH$",,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,109,single_type,"The compound which gives turbidity immediately with Lucas reagent at room temperature is

**Options:**
-",c,Butan-1-ol,Butan-2-ol,2-methyl propan-2-ol,2-methyl propan-1-ol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,110,single_type,"Which of the following will not react with NaOH?

**Options:**
-",b,,C2 H5OH,C H3CON H2,CH (CN )3,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,111,single_type,"The alcohol manufactured from water gas is

**Options:**
-",a,C H3OH,C2 H5OH,C H3C H2COOH,(C H3 )2CHOH,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,112,single_type,"The – OH group of an alcohol or the –COOH group of a carboxylic acid can be replaced by –CI using

**Options:**
-",,Phosphorus pentachloride,Hypochlorus acid,Chlorine,Hydrochloric acid,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,113,single_type,"Methanol cannot be dried with anhydrous CaC I 2 because

**Options:**
-",c,CaC I 2,It is not good dehydrating agent,,,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,114,single_type,Sodium ethoxide has reacted with ethyanoyl chloride. The compound that is produced in the above reaction is: *,d,Diethyl ether,2-Butanone,Ethyl chloride,Ethyl ethanoate,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,115,single_type,Which method is employed to convert alkyl halide into alcohol? *,a,Substitution,Addition,Dehydration,Rearrangement,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,116,single_type,Lucas test is associated with *,,Aldehydes,Phenols,Carboxylic acids,Alcohols,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,118,single_type,The boiling points of thio-ethers are…than those of ether. *,c,Options:,Equal,Higher,None of these,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,119,single_type,"B PC l A+B→C C CO In the above sequence D is

**Options:**
-",c,C H3COOC2 H5,C H3COOC H3,C2 H5COOC2 H5,(C2 H5 )2O→B F3,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,120,single_type,"The toxicity order for C H3OH ,C2 H5OH and C3 H7OH is:

**Options:**
-",,C2 H5OH <C H3OH <C3 H7OH,C3 H7OH <C2 H5OH <C H3OH,C2 H5OH <C3 H7OH <C H3OH,C H3OH <C2 H5OH <C3 H7OH,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,121,single_type,"The alcohol that forms fats with fatty acids is:

**Options:**
-",a,Glycerol,Ethanol,Methanol,Glycol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,122,single_type,"The reduction, Can be achieved by using *

**Options:**
-",a,C H*3*OH,C*<sup>2</sup> *H*5*OH,C H*3*C H*2*C H*2*OH,None of these,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,123,single_type,Williamson's synthesis is used for the preparation of *,c,Acid,Ester,Ether,Alcohol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,124,single_type,Fermentation of starch solution to ethyl alcohol does not require: *,,Diastase,Invertase,Maltase,Zymase,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,125,single_type,"Wood spirit is: *

**Options:**
-",a,C H*3*OH,C*<sup>2</sup> *H*5*OH,C H*3*C H*2*C H*2*OH,None of these,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,126,single_type,Which of the following reagents can convert acetic acid into ethanol? *,c,Sn*+*HCl,H*2+*Pt,LiAl H*4+¿ether,Na*+ alcohol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,127,single_type,"By heating phenol with chloroform in alkali, it is converted into *",b,Salicylic acid,Salicyladehyde,Anisole,Phenyl benzoate,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,128,single_type,The major product during hydroboration-oxidation of 1-methylcyclopentene is *a)* *b)* *c)* *d)*,d,,,,,"During hydroborationoxidation, addition of *H*2*O* across the double bond occurs anti to Markownikoff's rule and since the stereochemistry of addition *cis*, therefore *trans*-2 methylcyclopentanol is formed",,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,129,single_type,Carbinol is the trivial name for: *,c,(*C H*<sup>3</sup> )3*COH,C*<sup>2</sup> *H*5*OH,,,*C H* <sup>3</sup>*OH* is carbinol; *C H* 3 *C H* <sup>2</sup>*OH* is methyl carbinol and so on. Both possess,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,130,single_type,"When acetamide is treated with LiAl H4…….is formed.

**Options:**
-",a,Ethanol,Acetic acid,Formic acid,Methanol,,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,131,single_type,"Which of the following is used as antiseptic?

**Options:**
-",c,and (,,Both (,None of these,antiseptic nature.,,,,,,,,,,
"ALCOHOLS,_PHENOLS_AND_ETHERS-1.json",186,Time,"ALCOHOLS, PHENOLS AND ETHERS-1",532,132,single_type,"Proof spirit contains about:

**Options:**
-",a,48% alcohol by weight,10% alcohol by weight,5% alcohol by weight,90% alcohol by weight,"The percentage of alcohol is expressed as proof spirit for tax lavy. It contains 57.1 % (by vol.) or 48% (by wt.) of alcohol. Ether peroxide oxidises KI into *I* <sup>2</sup> and itself gets reduced to ether. Therefore, KI is added to remove peroxides from ethers. 2 *I*−¿*→I* <sup>2</sup>+2*e*−¿ ¿ ¿ Ether peroxide+ 2*e*−¿*→ether*+*O*<sup>2</sup> ¿ *C H* 3 *C H* 2 *C H* <sup>2</sup>*OH* and *C H* <sup>3</sup>*CHOHC H* 3",,,,,,,,,,
